time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-10-04T06:38:48.230,40.634,-125.4176667,22.182,3.85,mw,73,242,0.8369,0.19,nc,nc72320281,2017-03-17T23:22:46.201,"97km W of Ferndale, California",earthquake,1.65,7.1,,6,reviewed,nc,nc
2014-10-05T09:52:00.710,40.124,-126.8538,5.03,3,md,,348,1.956,1.51,us,usb000smnb,2017-02-04T21:31:46.072,"225km WSW of Ferndale, California",earthquake,9.2,2,0.21,17,reviewed,nc,nc
2014-10-10T07:06:51.700,40.4103333,-125.4391667,24.109,3.64,mw,26,281,0.8423,0.18,nc,nc72324081,2017-02-04T22:23:24.690,"101km W of Ferndale, California",earthquake,1.28,14.26,,3,reviewed,nc,nc
2014-10-10T21:14:36.390,40.3246667,-125.5388333,-0.068,2.71,md,39,279,0.9288,0.45,nc,nc72324571,2017-02-04T22:33:16.420,"111km WSW of Ferndale, California",earthquake,10.75,5.62,0.115,28,reviewed,nc,nc
2014-10-13T06:08:20.840,40.6548333,-124.8895,23.669,2.53,md,37,261,0.4568,0.22,nc,nc72326151,2017-02-04T23:00:15.719,"53km W of Ferndale, California",earthquake,1.85,11.6,0.279,28,reviewed,nc,nc
2014-10-19T14:24:04.460,40.2673333,-124.3726667,22.329,4.24,mw,25,234,0.08198,0.16,nc,nc72330211,2017-03-17T23:24:46.687,"34km SW of Rio Dell, California",earthquake,0.76,0.34,,5,reviewed,nc,nc
2014-10-27T11:39:04.830,40.4198333,-125.2783333,19.021,2.84,md,26,284,0.7198,0.29,nc,nc72333816,2017-02-05T01:05:50.362,"87km W of Ferndale, California",earthquake,7.75,12.78,0.128,40,reviewed,nc,nc
2014-10-27T20:44:06.550,40.428,-125.5481667,17.712,2.92,md,28,315,0.9243,0.26,nc,nc72334021,2017-02-05T01:08:48.198,"110km W of Ferndale, California",earthquake,2.5,31.61,0.084,22,reviewed,nc,nc
2014-10-31T19:57:19.280,40.2901667,-124.4418333,20.101,2.97,ml,22,248,0.1243,0.08,nc,nc72336291,2017-02-05T01:44:38.374,"35km SSW of Ferndale, California",earthquake,0.66,0.26,0.141,21,reviewed,nc,nc
2014-11-04T02:44:31.600,40.4078333,-124.8926667,10.993,3.39,ml,42,246,0.4288,0.23,nc,nc72334480,2017-02-05T02:11:54.537,"56km WSW of Ferndale, California",earthquake,0.79,0.94,0.231,30,reviewed,nc,nc
2014-11-09T20:22:09.060,40.4023333,-125.0261667,11.161,2.92,ml,34,251,0.5297,0.25,nc,nc72338145,2017-02-05T03:04:57.112,"67km WSW of Ferndale, California",earthquake,1.13,1.58,0.159,23,reviewed,nc,nc
2014-11-10T15:26:59.640,40.3658333,-124.4275,23.011,2.54,md,18,249,0.118,0.12,nc,nc72338925,2017-02-05T03:17:29.932,"27km SSW of Ferndale, California",earthquake,0.65,0.32,0.194,33,reviewed,nc,nc
2014-11-10T22:35:23.050,40.375,-125.3651667,4.748,2.54,md,24,317,0.7901,0.21,nc,nc72339250,2017-02-05T03:22:10.913,"96km WSW of Ferndale, California",earthquake,12.82,11.23,0.17,17,reviewed,nc,nc
2014-11-10T23:40:46.270,40.465,-124.7145,25.069,2.54,md,27,280,0.2874,0.21,nc,nc72339275,2017-02-05T03:22:40.754,"40km WSW of Ferndale, California",earthquake,1.42,4.07,0.263,27,reviewed,nc,nc
2014-11-18T01:01:09.600,40.2945,-124.857,10.541,2.53,md,15,310,0.436,0.17,nc,nc72349021,2017-02-05T05:02:44.613,"59km WSW of Ferndale, California",earthquake,1.11,0.54,0.209,35,reviewed,nc,nc
2014-11-20T21:51:51.600,40.3685,-124.4463333,20.151,2.65,md,16,264,0.1324,0.09,nc,nc72350411,2017-02-05T05:25:30.723,"27km SW of Ferndale, California",earthquake,1.33,0.4,0.169,34,reviewed,nc,nc
2014-11-22T09:31:55.290,40.3031667,-124.561,17.591,2.53,md,20,261,0.2126,0.09,nc,nc72351801,2017-02-05T05:51:56.010,"39km SW of Ferndale, California",earthquake,1.07,0.38,0.087,14,reviewed,nc,nc
2014-11-24T14:50:24.810,40.3261667,-125.3828333,18.56,2.83,md,17,301,0.8121,0.28,nc,nc72353676,2017-11-07T23:33:49.339,"98km WSW of Ferndale, California",earthquake,3.11,31.61,0.203,33,reviewed,nc,nc
2014-11-27T02:59:37.100,40.2741667,-124.3041667,21.5,2.52,md,20,217,0.03423,0.12,nc,nc72356471,2017-02-05T07:21:20.050,"30km SW of Rio Dell, California",earthquake,0.58,0.24,0.143,41,reviewed,nc,nc
2014-11-27T10:21:27.480,40.3358333,-126.1505,4.342,2.72,md,15,331,1.39,0.19,nc,nc72356811,2017-02-05T07:25:09.369,"162km W of Ferndale, California",earthquake,12.25,9.93,0.2,23,reviewed,nc,nc
2014-11-29T06:27:18.860,40.3225,-124.6166667,19.431,2.64,md,37,237,0.2541,0.25,nc,nc72357656,2017-02-05T07:38:48.277,"41km SW of Ferndale, California",earthquake,0.67,0.32,0.15,37,reviewed,nc,nc
2014-11-29T23:48:37.570,40.273,-125.3891667,27.838,3.31,ml,21,297,0.8279,0.29,nc,nc72358041,2017-02-05T07:45:47.287,"101km WSW of Ferndale, California",earthquake,13.89,20.16,0.191,17,reviewed,nc,nc
2014-11-30T20:42:21.910,40.4771667,-124.1975,25.092,2.91,md,21,100,0.08378,0.08,nc,nc72358421,2017-02-05T07:52:05.730,"8km WSW of Rio Dell, California",earthquake,0.35,0.52,0.159,63,reviewed,nc,nc
2014-12-04T13:09:06.420,40.388,-125.3838333,24.038,4.29,mw,20,296,0.8027,0.28,nc,nc72359931,2017-03-17T23:27:46.996,"97km WSW of Ferndale, California",earthquake,2.84,31.61,,9,reviewed,nc,nc
2014-12-05T13:12:00.610,40.3705,-125.616,4.492,2.82,md,15,335,0.9811,0.21,nc,nc72360511,2017-02-05T08:29:22.694,"116km W of Ferndale, California",earthquake,13.91,11.92,0.15,29,reviewed,nc,nc
2014-12-10T11:55:59.410,40.3535,-124.5651667,23.629,2.53,md,20,254,0.2126,0.12,nc,nc72363101,2017-02-05T09:13:18.763,"35km SW of Ferndale, California",earthquake,0.73,0.65,0.194,28,reviewed,nc,nc
2014-12-15T02:18:59.480,40.4621667,-125.5443333,12.652,2.59,md,17,308,0.9198,0.27,nc,nc72364891,2017-02-05T09:44:10.083,"109km W of Ferndale, California",earthquake,10.86,12.41,0.142,13,reviewed,nc,nc
2014-12-24T01:55:28.620,40.2818333,-124.509,19.971,2.5,md,28,235,0.1766,0.16,nc,nc72369331,2017-02-05T10:57:43.125,"38km SSW of Ferndale, California",earthquake,0.56,0.32,0.125,36,reviewed,nc,nc
2014-12-25T18:09:56.440,40.2968333,-124.5146667,19.111,2.97,md,29,233,0.1775,0.12,nc,nc72369946,2017-02-05T11:08:33.020,"37km SW of Ferndale, California",earthquake,0.73,0.27,0.17,70,reviewed,nc,nc
2014-12-29T13:42:20.950,40.2961667,-124.517,18.931,3.63,mw,28,233,0.1793,0.1,nc,nc72372181,2017-03-17T23:28:46.256,"37km SW of Ferndale, California",earthquake,0.71,0.29,,2,reviewed,nc,nc
2014-12-29T18:41:53.010,40.2933333,-124.4896667,20.441,2.79,md,26,242,0.1595,0.1,nc,nc72372331,2017-02-05T11:46:34.912,"36km SSW of Ferndale, California",earthquake,0.57,0.27,0.18,65,reviewed,nc,nc
2015-01-01T12:16:14.570,40.442,-125.7746667,23.9,5.36,mw,38,271,1.086,0.19,nc,nc72373456,2017-03-17T23:29:02.082,"128km W of Ferndale, California",earthquake,1.48,11.77,,8,reviewed,nc,nc
2015-01-02T03:23:13.340,40.335,-126.3986667,19.622,2.91,md,20,325,1.578,0.24,nc,nc72373851,2017-02-06T23:43:51.827,"183km W of Ferndale, California",earthquake,4.35,31.61,0.088,15,reviewed,nc,nc
2015-01-06T03:47:17.560,40.3168333,-125.2443333,0.341,2.59,md,36,306,0.7099,0.3,nc,nc72376086,2017-02-07T00:19:29.676,"88km WSW of Ferndale, California",earthquake,6.55,3.67,0.159,28,reviewed,nc,nc
2015-01-08T23:04:25.190,40.5525,-126.0398333,11.922,2.77,md,16,319,1.299,0.08,nc,nc72377816,2017-02-07T00:50:32.476,"150km W of Ferndale, California",earthquake,5.24,6.1,0.089,14,reviewed,nc,nc
2015-01-10T10:12:21.520,40.3911667,-124.265,10.829,2.86,md,23,134,0.07117,0.09,nc,nc72378641,2017-02-07T01:00:44.890,"18km SW of Rio Dell, California",earthquake,0.3,0.31,0.181,73,reviewed,nc,nc
2015-01-13T11:12:09.880,40.3203333,-124.6796667,17.491,2.62,md,37,266,0.3018,0.18,nc,nc72380471,2017-02-07T01:23:43.982,"45km SW of Ferndale, California",earthquake,0.54,0.29,0.158,36,reviewed,nc,nc
2015-01-14T10:38:48.200,40.3251667,-124.6253333,15.909,2.98,md,47,234,0.2604,0.15,nc,nc72381006,2017-02-07T01:34:30.780,"41km SW of Ferndale, California",earthquake,0.59,0.49,0.121,92,reviewed,nc,nc
2015-01-14T10:44:35.040,40.3195,-124.6121667,16.159,4.28,mw,47,233,0.2505,0.12,nc,nc72381011,2017-03-17T23:29:26.988,"41km SW of Ferndale, California",earthquake,0.56,0.42,,9,reviewed,nc,nc
2015-01-19T19:57:50.380,40.4325,-125.1065,1.401,2.76,md,27,272,0.5874,0.28,nc,nc72383231,2017-02-07T02:11:45.819,"73km WSW of Ferndale, California",earthquake,1.61,1.35,0.094,38,reviewed,nc,nc
2015-01-23T16:00:34.970,40.3396667,-124.3833333,16.129,2.59,md,15,242,0.07748,0.1,nc,nc72385286,2017-02-07T02:39:58.890,"28km SSW of Ferndale, California",earthquake,0.73,0.23,0.152,40,reviewed,nc,nc
2015-01-25T03:34:38.120,40.3286667,-124.6366667,17.721,3.16,ml,50,232,0.2694,0.2,nc,nc72385806,2017-02-07T02:46:27.390,"41km SW of Ferndale, California",earthquake,0.59,0.34,0.212,26,reviewed,nc,nc
2015-01-27T10:08:21.790,40.4922,-126.017,3.05,3,ml,,290,1.281,1.34,us,usb000tik3,2017-02-07T03:06:11.568,"148km W of Ferndale, California",earthquake,8.5,8.3,0.18,14,reviewed,nc,nc
2015-01-28T21:08:53.710,40.3178333,-124.6066667,16.881,5.72,mw,52,230,0.2459,0.13,nc,nc72387946,2020-01-02T23:17:46.528,"40km SW of Ferndale, California",earthquake,0.54,0.33,,13,reviewed,nc,nc
2015-01-28T21:11:14.220,40.2846667,-124.3736667,21.56,3.1,ml,19,234,0.07748,0.09,nc,nc71089479,2017-02-07T03:20:18.260,"32km SW of Rio Dell, California",earthquake,0.62,0.33,0.096,7,reviewed,nc,nc
2015-01-28T21:12:09.370,40.2891667,-124.356,19.9,2.59,md,15,229,0.06396,0.11,nc,nc71089484,2017-02-07T03:20:24.986,"31km SW of Rio Dell, California",earthquake,0.58,0.4,0.391,15,reviewed,nc,nc
2015-01-28T21:15:28.760,40.2863333,-124.431,20.721,2.97,md,21,248,0.118,0.11,nc,nc72387951,2017-02-07T03:20:30.793,"35km SSW of Ferndale, California",earthquake,1.11,0.25,0.164,60,reviewed,nc,nc
2015-01-28T22:08:29.020,40.3036667,-124.556,18.851,2.5,md,32,238,0.2081,0.15,nc,nc72388026,2017-02-07T03:22:21.225,"39km SW of Ferndale, California",earthquake,0.84,0.31,0.167,38,reviewed,nc,nc
2015-01-28T22:34:14.490,40.3231667,-124.2111667,31.079,2.85,md,24,106,0.04865,0.09,nc,nc72388061,2017-02-07T03:22:54.340,"21km SSW of Rio Dell, California",earthquake,0.66,0.83,0.16,53,reviewed,nc,nc
2015-01-29T00:47:40.270,40.4695,-126.1756667,3.162,2.88,md,22,310,1.401,0.27,nc,nc72388171,2017-02-07T03:24:31.743,"162km W of Ferndale, California",earthquake,13.89,10.92,0.177,31,reviewed,nc,nc
2015-01-29T01:53:57.930,40.2511667,-124.2301667,23.44,2.71,md,24,136,0.02523,0.12,nc,nc72388201,2017-02-07T03:25:17.750,"29km SSW of Rio Dell, California",earthquake,0.56,0.38,0.119,62,reviewed,nc,nc
2015-01-29T08:06:53.670,40.2721667,-124.3608333,21.011,2.74,md,20,231,0.07387,0.07,nc,nc72388361,2017-02-07T03:27:52.830,"33km SW of Rio Dell, California",earthquake,0.62,0.24,0.164,61,reviewed,nc,nc
2015-01-29T19:13:55.180,40.3113333,-124.5891667,17.699,4.25,mw,46,232,0.2306,0.16,nc,nc72388626,2017-03-17T23:31:38.459,"40km SW of Ferndale, California",earthquake,0.49,0.27,,11,reviewed,nc,nc
2015-01-29T19:47:43.800,40.3173333,-124.588,19.293,2.95,md,41,230,0.2486,0.12,nc,nc72388636,2017-02-07T03:31:59.680,"39km SW of Ferndale, California",earthquake,0.45,0.31,0.171,67,reviewed,nc,nc
2015-01-30T16:55:10.750,40.3611667,-124.3098333,26.821,2.61,md,22,188,0.04414,0.09,nc,nc72389141,2017-02-07T03:38:11.280,"23km SW of Rio Dell, California",earthquake,0.5,0.55,0.175,52,reviewed,nc,nc
2015-01-31T01:19:06.880,40.2901667,-124.4201667,20.131,2.94,md,21,246,0.109,0.1,nc,nc72389381,2017-02-07T03:42:01.108,"34km SSW of Ferndale, California",earthquake,0.52,0.23,0.164,69,reviewed,nc,nc
2015-02-01T11:58:06.370,40.2923333,-124.5478333,20.711,2.51,md,23,252,0.2036,0.17,nc,nc72389991,2017-02-07T03:51:46.078,"39km SW of Ferndale, California",earthquake,0.62,0.27,0.155,22,reviewed,nc,nc
2015-02-01T13:04:51.430,40.2756667,-124.3831667,21.203,2.89,md,19,236,0.08829,0.08,nc,nc72390016,2017-02-07T03:52:09.367,"34km SW of Rio Dell, California",earthquake,0.69,0.2,0.173,82,reviewed,nc,nc
2015-02-02T03:01:13.140,40.309,-124.5693333,18.123,2.98,md,43,231,0.218,0.14,nc,nc72390306,2017-02-07T03:56:28.140,"39km SW of Ferndale, California",earthquake,0.61,0.28,0.156,78,reviewed,nc,nc
2015-02-08T17:57:28.010,40.4995,-124.2665,25.199,2.5,md,16,189,0.1383,0.06,nc,nc72393471,2017-05-10T22:56:10.990,"8km S of Ferndale, California",earthquake,0.55,0.86,0.193,16,reviewed,nc,nc
2015-02-10T09:15:05.190,40.464,-124.739,14.139,2.55,md,54,240,0.3751,0.22,nc,nc72391395,2017-05-10T22:59:14.388,"42km WSW of Ferndale, California",earthquake,0.8,0.5,0.257,41,reviewed,nc,nc
2015-02-10T18:10:16.630,40.4568333,-124.7191667,13.459,2.57,md,54,243,0.3584,0.21,nc,nc72391590,2017-05-10T23:04:15.209,"40km WSW of Ferndale, California",earthquake,0.7,0.32,0.161,41,reviewed,nc,nc
2015-02-16T11:17:27.800,40.684,-124.6511667,11.064,2.59,md,67,244,0.3171,0.19,nc,nc72395330,2017-02-07T06:13:16.312,"34km WNW of Ferndale, California",earthquake,1.22,0.71,0.208,55,reviewed,nc,nc
2015-02-26T00:23:38.620,40.5335,-125.6893333,9.752,3.02,ml,36,261,1.032,0.29,nc,nc72401740,2017-02-07T07:53:38.144,"120km W of Ferndale, California",earthquake,4.8,5.22,0.118,16,reviewed,nc,nc
2015-03-03T00:25:22.680,40.3023333,-125.6095,4.406,2.63,md,15,332,1.013,0.19,nc,nc72404480,2017-02-07T08:40:13.415,"118km WSW of Ferndale, California",earthquake,10.95,9.11,0.215,20,reviewed,nc,nc
2015-03-04T13:51:38.380,40.6706,-127.0117,11.67,3,md,,260,2.27,0.84,us,usc000tuxi,2017-02-07T08:52:54.581,"232km W of Ferndale, California",earthquake,9.3,9.8,0.113,13,reviewed,us,nc
2015-03-05T16:56:10.260,40.4183333,-125.3066667,22.735,2.78,md,27,277,0.7414,0.26,nc,nc72405835,2017-02-07T09:01:48.620,"90km W of Ferndale, California",earthquake,4.88,16.45,0.24,35,reviewed,nc,nc
2015-03-07T16:37:10.320,40.3828333,-125.2288333,9.523,2.59,md,25,309,0.7234,0.17,nc,nc72406990,2017-02-07T09:21:18.268,"84km WSW of Ferndale, California",earthquake,8.63,9.19,0.197,21,reviewed,nc,nc
2015-03-08T12:37:31.350,40.5181667,-125.0108333,0.821,2.67,md,43,289,0.5883,0.24,nc,nc72407440,2017-02-07T09:28:50.208,"63km W of Ferndale, California",earthquake,1.53,0.81,0.186,38,reviewed,nc,nc
2015-03-10T07:06:34.830,40.3293333,-124.6571667,13.631,3.79,mw,53,233,0.2847,0.13,nc,nc72408590,2019-02-03T22:25:47.777,"43km SW of Ferndale, California",earthquake,0.39,0.34,,4,reviewed,nc,nc
2015-03-11T16:32:46.220,40.4415,-125.3466667,22.891,2.92,ml,28,272,0.8198,0.26,nc,nc72409530,2017-02-07T10:00:46.164,"92km W of Ferndale, California",earthquake,4.94,16.6,0.247,14,reviewed,nc,nc
2015-03-15T04:20:05.870,40.5776667,-124.8376667,10.109,2.75,md,64,250,0.4937,0.22,nc,nc72411520,2017-02-07T10:29:51.451,"48km W of Ferndale, California",earthquake,0.54,0.89,0.116,48,reviewed,nc,nc
2015-03-16T07:19:20.820,40.315,-124.5883333,19.959,2.52,md,31,240,0.2324,0.15,nc,nc72412135,2017-02-07T10:38:24.069,"39km SW of Ferndale, California",earthquake,0.86,0.35,0.158,30,reviewed,nc,nc
2015-03-17T08:45:48.810,40.392,-125.2906667,7.621,2.74,md,17,302,0.7315,0.18,nc,nc72412660,2017-02-07T10:47:54.875,"89km WSW of Ferndale, California",earthquake,9.3,8.53,0.141,46,reviewed,nc,nc
2015-03-19T02:10:59.680,40.4466667,-124.6541667,18.069,2.93,md,54,234,0.2432,0.13,nc,nc72413660,2017-02-07T11:02:42.960,"36km WSW of Ferndale, California",earthquake,0.6,0.38,0.152,63,reviewed,nc,nc
2015-03-21T15:35:20.430,40.3316667,-124.8046667,27.003,2.6,md,24,271,0.3847,0.14,nc,nc72415140,2017-02-07T11:23:17.282,"53km WSW of Ferndale, California",earthquake,0.9,3.49,0.204,24,reviewed,nc,nc
2015-03-22T03:54:54.850,40.4403333,-127.137,4.176,3.31,md,9,342,2.18,0.14,nc,nc72415455,2017-02-07T11:28:23.469,"243km W of Ferndale, California",earthquake,11.04,8.42,0.218,24,reviewed,nc,nc
2015-03-25T14:53:04.190,40.506,-124.4035,22.881,2.69,md,22,226,0.05315,0.08,nc,nc72417155,2017-02-07T11:56:57.680,"14km WSW of Ferndale, California",earthquake,0.82,0.37,0.221,49,reviewed,nc,nc
2015-04-08T08:25:20.130,40.4305,-125.161,23.245,3.06,ml,35,259,0.6252,0.28,nc,nc72428276,2017-02-07T13:50:20.284,"77km WSW of Ferndale, California",earthquake,2.39,15.41,0.132,16,reviewed,nc,nc
2015-04-09T08:35:36.650,40.4111667,-124.6175,19.919,2.55,md,36,234,0.2694,0.13,nc,nc72428841,2017-02-07T13:58:51.450,"35km WSW of Ferndale, California",earthquake,0.85,0.46,0.263,36,reviewed,nc,nc
2015-04-10T18:59:38.760,40.418,-126.1568,19.88,4.7,mwr,,199,1.532,0.86,us,us200025qi,2017-02-07T14:11:59.730,"161km W of Ferndale, California",earthquake,5.6,5.5,0.065,23,reviewed,us,us
2015-04-12T10:43:53.790,40.4333333,-125.9201667,10.046,2.91,md,18,302,1.253,0.27,nc,nc72430431,2017-02-07T14:24:08.926,"141km W of Ferndale, California",earthquake,11.52,11.9,0.125,27,reviewed,nc,nc
2015-04-12T21:28:25.740,40.323,-124.6521667,12.13,2.59,md,38,240,0.2811,0.1,nc,nc72430666,2017-02-07T14:27:14.033,"43km SW of Ferndale, California",earthquake,0.68,0.38,0.178,30,reviewed,nc,nc
2015-04-15T07:43:15.120,40.2905,-124.4565,19.281,2.59,md,22,255,0.1351,0.12,nc,nc72428785,2017-02-07T14:44:26.367,"35km SSW of Ferndale, California",earthquake,0.68,0.31,0.122,40,reviewed,nc,nc
2015-04-20T04:40:06.160,40.305,-124.5601667,18.407,2.95,ml,26,265,0.2117,0.19,nc,nc72431345,2017-02-07T15:27:31.475,"39km SW of Ferndale, California",earthquake,1.46,0.42,0.274,22,reviewed,nc,nc
2015-04-24T01:34:55.550,40.4556,-127.1509,10,5.4,mww,,50,2.29,1.26,us,us200028pe,2017-02-07T16:20:26.290,"245km W of Ferndale, California",earthquake,7,1.8,,,reviewed,us,us
2015-04-24T02:14:14.450,40.3373,-127.178,18,3,ml,,325,2.212,0.89,us,us200028q7,2017-02-07T16:21:01.200,"248km W of Ferndale, California",earthquake,12,2,0.161,6,reviewed,nc,nc
2015-05-03T15:29:13.520,40.5337,-127.2254,11.24,3.3,ml,,198,2.447,1.04,us,us20002azy,2017-02-07T17:59:49.318,"250km W of Ferndale, California",earthquake,10.7,4.8,,,reviewed,us,nc
2015-05-04T19:17:05.490,40.3919,-126.9552,10,4.2,mb,,198,2.135,1.23,us,us20002b9q,2017-02-07T18:09:57.248,"229km W of Ferndale, California",earthquake,7.5,2,0.121,19,reviewed,us,us
2015-05-05T00:45:32.900,40.4263333,-124.6868333,25.621,2.63,md,22,255,0.2712,0.17,nc,nc72440165,2017-02-07T18:11:05.589,"39km WSW of Ferndale, California",earthquake,1.28,2.71,0.125,18,reviewed,nc,nc
2015-05-05T15:02:46.130,40.303,-124.5283333,19.062,2.95,md,29,233,0.1874,0.12,nc,nc72440510,2017-02-07T18:19:34.910,"37km SW of Ferndale, California",earthquake,0.93,0.3,0.212,59,reviewed,nc,nc
2015-05-07T06:07:32.500,40.4401667,-125.7073333,10.676,2.87,md,16,310,1.092,0.23,nc,nc72444561,2017-02-07T18:46:48.912,"123km W of Ferndale, California",earthquake,10.57,10.91,0.101,23,reviewed,nc,nc
2015-05-07T14:26:23.730,40.455,-124.7768333,23.945,2.7,md,30,271,0.3342,0.27,nc,nc72444681,2017-02-07T18:48:56.876,"45km WSW of Ferndale, California",earthquake,1.82,6.25,0.139,19,reviewed,nc,nc
2015-05-12T20:20:44.060,40.3818333,-125.2646667,9.42,2.64,md,13,303,0.7505,0.14,nc,nc72447926,2017-02-07T19:35:50.335,"87km WSW of Ferndale, California",earthquake,9.49,9.43,0.147,21,reviewed,nc,nc
2015-05-15T09:20:09.960,40.4013333,-124.5991667,20.032,2.81,md,42,233,0.2351,0.12,nc,nc72449541,2017-02-07T19:58:23.110,"34km SW of Ferndale, California",earthquake,0.84,0.38,0.151,69,reviewed,nc,nc
2015-05-15T10:02:39.080,40.3603333,-125.5496667,5.296,2.73,md,20,318,0.9667,0.2,nc,nc72449561,2017-02-07T19:58:45.278,"111km WSW of Ferndale, California",earthquake,13.69,11.9,0.168,25,reviewed,nc,nc
2015-05-16T17:48:47.410,40.309,-125.6796667,4.716,2.77,md,19,331,1.066,0.26,nc,nc72450296,2017-02-07T20:10:05.136,"123km WSW of Ferndale, California",earthquake,14.78,12.52,0.125,34,reviewed,nc,nc
2015-05-19T19:40:19.910,40.4163333,-125.2553333,22.42,2.98,ml,48,248,0.7468,0.28,nc,nc72451891,2017-02-07T20:41:52.870,"85km WSW of Ferndale, California",earthquake,2.75,8.61,0.25,14,reviewed,nc,nc
2015-05-23T13:08:30.170,40.2901667,-124.5073333,19.581,2.71,ml,31,242,0.173,0.13,nc,nc72454136,2017-02-07T21:22:40.780,"37km SSW of Ferndale, California",earthquake,0.78,0.23,0.268,16,reviewed,nc,nc
2015-05-26T10:17:35.820,40.6508333,-124.712,19.72,4.34,mw,85,215,0.2919,0.21,nc,nc72455721,2017-03-17T23:36:51.567,"38km WNW of Ferndale, California",earthquake,0.66,0.59,,4,reviewed,nc,nc
2015-06-04T10:29:15.850,40.3268333,-124.4203333,17.381,2.76,md,18,251,0.1036,0.11,nc,nc72460796,2017-02-07T23:07:07.342,"30km SSW of Ferndale, California",earthquake,0.77,0.37,0.156,55,reviewed,nc,nc
2015-06-11T11:58:55.520,40.345,-124.6141667,21.442,2.63,md,32,260,0.2486,0.13,nc,nc72464546,2017-02-07T23:57:32.244,"39km SW of Ferndale, California",earthquake,0.58,0.37,0.196,44,reviewed,nc,nc
2015-06-12T20:40:04.630,40.4133333,-125.6125,2.502,2.56,md,20,316,0.9739,0.2,nc,nc72465166,2017-02-08T00:09:28.954,"115km W of Ferndale, California",earthquake,10.67,7.53,0.183,18,reviewed,nc,nc
2015-06-16T04:45:43.560,40.4223333,-124.6605,25.402,2.68,md,33,260,0.2523,0.2,nc,nc72466811,2017-02-08T00:32:20.863,"37km WSW of Ferndale, California",earthquake,0.96,1.8,0.17,47,reviewed,nc,nc
2015-06-16T17:43:15.680,40.3673333,-125.1826667,15.341,2.68,md,18,294,0.6541,0.28,nc,nc72467116,2017-02-08T00:37:08.207,"81km WSW of Ferndale, California",earthquake,8.66,11.45,0.148,24,reviewed,nc,nc
2015-06-27T05:50:07.730,40.231,-125.0101667,3.272,2.77,md,17,308,0.5622,0.21,nc,nc72472921,2017-02-08T01:50:43.141,"74km WSW of Ferndale, California",earthquake,1.06,1.1,0.145,47,reviewed,nc,nc
2015-07-04T22:00:22.270,40.2858333,-124.7965,4.951,2.55,md,19,291,0.3928,0.26,nc,nc72478436,2017-02-08T02:40:45.070,"55km SW of Ferndale, California",earthquake,1,1.69,0.191,24,reviewed,nc,nc
2015-07-05T02:08:40.080,40.4133333,-124.5086667,22.633,2.85,ml,42,225,0.1946,0.11,nc,nc72478496,2017-02-08T02:41:34.030,"27km SW of Ferndale, California",earthquake,0.63,0.44,0.174,21,reviewed,nc,nc
2015-07-12T21:17:22.150,40.2078333,-125.9378333,4.322,2.8,md,10,339,1.251,0.12,nc,nc72484491,2017-02-08T03:50:56.148,"147km WSW of Ferndale, California",earthquake,8.91,7.55,0.166,20,reviewed,nc,nc
2015-07-12T22:17:46.570,40.3015,-124.6638333,25.441,2.55,md,32,260,0.291,0.21,nc,nc72484531,2017-02-08T03:51:37.356,"45km SW of Ferndale, California",earthquake,0.57,2.33,0.284,30,reviewed,nc,nc
2015-07-13T05:56:58.490,40.3831667,-124.7578333,9.671,2.69,md,48,242,0.3333,0.17,nc,nc72484646,2017-02-08T03:53:49.332,"47km WSW of Ferndale, California",earthquake,0.83,0.92,0.175,43,reviewed,nc,nc
2015-07-17T06:45:48.250,40.577,-124.6236667,28.927,2.67,md,40,239,0.2072,0.18,nc,nc72487351,2017-02-08T04:23:10.914,"30km W of Ferndale, California",earthquake,0.55,0.9,0.249,38,reviewed,nc,nc
2015-07-22T06:09:40.120,40.2941667,-125.2623333,17.711,2.66,md,12,327,0.7288,0.18,nc,nc72491521,2017-02-08T05:04:57.056,"90km WSW of Ferndale, California",earthquake,2.55,31.61,0.099,19,reviewed,nc,nc
2015-07-22T17:06:34.640,40.2378333,-125.9378333,4.652,2.77,ml,11,347,1.245,0.19,nc,nc72491826,2017-02-08T05:10:14.553,"146km WSW of Ferndale, California",earthquake,13.29,11.35,0.118,8,reviewed,nc,nc
2015-07-25T03:40:34.890,40.3553333,-124.7383333,15.691,2.53,md,37,280,0.3288,0.15,nc,nc72493916,2017-02-08T05:27:15.582,"47km WSW of Ferndale, California",earthquake,2.81,1.46,0.237,33,reviewed,nc,nc
2015-07-29T06:04:19.190,40.4128333,-124.598,20.969,2.58,md,33,261,0.2081,0.14,nc,nc72496306,2017-02-08T05:52:48.879,"33km WSW of Ferndale, California",earthquake,0.58,0.33,0.158,45,reviewed,nc,nc
2015-08-02T15:09:14.740,40.2938333,-124.4866667,19.221,2.5,md,23,241,0.1568,0.09,nc,nc72499496,2017-02-08T06:25:12.572,"36km SSW of Ferndale, California",earthquake,0.66,0.28,0.134,34,reviewed,nc,nc
2015-08-05T20:51:19.240,40.3938333,-125.8981667,4.442,2.86,md,15,328,1.193,0.27,nc,nc72501201,2017-02-08T06:48:42.849,"140km W of Ferndale, California",earthquake,14.8,12.68,0.236,29,reviewed,nc,nc
